has_null,gender,age,age_o,race,race_o,importance_same_race,importance_same_religion,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_o,sincere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,interests_correlate,expected_happy_with_sd_people,expected_num_interested_in_me,like,guess_prob_liked,met,match
1,female,27.0,26.0,Asian/PacificIslander/Asian-American,Asian/PacificIslander/Asian-American,5.0,8.0,15.0,30.0,25.0,20.0,0.0,10.0,2.0,6.0,4.0,3.0,4.0,5.0,15.0,15.0,25.0,15.0,15.0,15.0,8.0,9.0,8.0,7.0,8.0,2.0,0.11,7.0,,7.0,4.0,0.0,0
1,female,27.0,22.0,Asian/PacificIslander/Asian-American,European/Caucasian-American,5.0,8.0,25.0,15.0,25.0,25.0,5.0,5.0,5.0,6.0,8.0,4.0,8.0,4.0,15.0,15.0,25.0,15.0,15.0,15.0,9.0,8.0,9.0,9.0,5.0,2.0,0.03,7.0,,6.0,4.0,0.0,1
1,female,27.0,23.0,Asian/PacificIslander/Asian-American,Other,5.0,8.0,55.0,2.0,1.0,40.0,1.0,1.0,4.0,4.0,6.0,2.0,9.0,3.0,15.0,15.0,25.0,15.0,15.0,15.0,8.0,5.0,7.0,6.0,8.0,2.0,0.31,7.0,,3.0,2.0,0.0,0
1,female,27.0,25.0,Asian/PacificIslander/Asian-American,European/Caucasian-American,5.0,8.0,50.0,5.0,5.0,5.0,5.0,30.0,7.0,6.0,6.0,5.0,9.0,3.0,15.0,15.0,25.0,15.0,15.0,15.0,7.0,8.0,8.0,8.0,6.0,3.0,0.06,7.0,,5.0,4.0,0.0,0
1,female,27.0,30.0,Asian/PacificIslander/Asian-American,Asian/PacificIslander/Asian-American,5.0,8.0,20.0,40.0,5.0,20.0,5.0,10.0,6.0,5.0,5.0,5.0,5.0,4.0,15.0,15.0,25.0,15.0,15.0,15.0,5.0,8.0,7.0,5.0,7.0,2.0,-0.01,7.0,,5.0,3.0,0.0,0
1,female,27.0,29.0,Asian/PacificIslander/Asian-American,Asian/PacificIslander/Asian-American,5.0,8.0,35.0,30.0,25.0,5.0,0.0,5.0,8.0,9.0,7.0,8.0,6.0,7.0,15.0,15.0,25.0,15.0,15.0,15.0,7.0,7.0,8.0,8.0,8.0,3.0,-0.2,7.0,,5.0,5.0,0.0,0
1,female,27.0,27.0,Asian/PacificIslander/Asian-American,Asian/PacificIslander/Asian-American,5.0,8.0,30.0,30.0,30.0,5.0,0.0,5.0,6.0,5.0,5.0,5.0,5.0,6.0,15.0,15.0,25.0,15.0,15.0,15.0,3.0,8.0,7.0,4.0,4.0,1.0,0.19,7.0,,2.0,2.0,0.0,0
1,female,28.0,21.0,European/Caucasian-American,European/Caucasian-American,1.0,1.0,35.0,5.0,30.0,20.0,5.0,5.0,7.0,7.0,8.0,5.0,7.0,2.0,15.0,30.0,30.0,10.0,10.0,5.0,9.0,10.0,10.0,8.0,10.0,8.0,0.03,4.0,,9.0,9.0,0.0,0
1,female,28.0,24.0,European/Caucasian-American,European/Caucasian-American,1.0,1.0,35.0,10.0,25.0,20.0,5.0,5.0,7.0,10.0,10.0,7.0,8.0,6.0,15.0,30.0,30.0,10.0,10.0,5.0,4.0,6.0,9.0,6.0,9.0,7.0,0.15,4.0,,8.0,8.0,0.0,0
1,female,28.0,25.0,European/Caucasian-American,European/Caucasian-American,1.0,1.0,40.0,10.0,0.0,45.0,0.0,5.0,8.0,8.0,7.0,7.0,7.0,10.0,15.0,30.0,30.0,10.0,10.0,5.0,7.0,10.0,10.0,10.0,10.0,9.0,-0.11,4.0,,10.0,10.0,0.0,1
1,female,28.0,27.0,European/Caucasian-American,Latino/HispanicAmerican,1.0,1.0,30.0,25.0,10.0,20.0,0.0,15.0,7.0,9.0,6.0,5.0,3.0,5.0,15.0,30.0,30.0,10.0,10.0,5.0,8.0,10.0,9.0,9.0,10.0,9.0,0.23,4.0,,9.0,9.0,0.0,0
1,female,28.0,26.0,European/Caucasian-American,European/Caucasian-American,1.0,1.0,50.0,10.0,10.0,30.0,0.0,0.0,7.0,9.0,8.0,7.0,7.0,,15.0,30.0,30.0,10.0,10.0,5.0,10.0,10.0,10.0,10.0,10.0,9.0,-0.23,4.0,,10.0,9.0,0.0,0
1,female,28.0,30.0,European/Caucasian-American,European/Caucasian-American,1.0,1.0,40.0,12.0,18.0,12.0,6.0,12.0,6.0,8.0,8.0,8.0,6.0,6.0,15.0,30.0,30.0,10.0,10.0,5.0,8.0,7.0,8.0,7.0,9.0,10.0,-0.08,4.0,,8.0,8.0,0.0,1
1,female,28.0,28.0,European/Caucasian-American,Latino/HispanicAmerican,1.0,1.0,30.0,20.0,25.0,15.0,10.0,0.0,8.0,8.0,8.0,6.0,4.0,5.0,15.0,30.0,30.0,10.0,10.0,5.0,3.0,9.0,9.0,6.0,9.0,7.0,0.32,4.0,,8.0,10.0,0.0,1
1,female,28.0,26.0,European/Caucasian-American,Asian/PacificIslander/Asian-American,1.0,1.0,15.0,30.0,25.0,20.0,0.0,10.0,6.0,5.0,7.0,6.0,5.0,5.0,15.0,30.0,30.0,10.0,10.0,5.0,7.0,9.0,10.0,10.0,10.0,8.0,0.08,4.0,,9.0,10.0,0.0,0
1,female,28.0,22.0,European/Caucasian-American,European/Caucasian-American,1.0,1.0,25.0,15.0,25.0,25.0,5.0,5.0,4.0,7.0,7.0,6.0,5.0,4.0,15.0,30.0,30.0,10.0,10.0,5.0,8.0,6.0,8.0,7.0,9.0,5.0,0.69,4.0,,4.0,3.0,0.0,0
1,female,28.0,23.0,European/Caucasian-American,Other,1.0,1.0,55.0,2.0,1.0,40.0,1.0,1.0,7.0,9.0,9.0,7.0,6.0,6.0,15.0,30.0,30.0,10.0,10.0,5.0,8.0,8.0,9.0,9.0,10.0,10.0,0.24,4.0,,8.0,9.0,0.0,0
1,female,28.0,25.0,European/Caucasian-American,European/Caucasian-American,1.0,1.0,50.0,5.0,5.0,5.0,5.0,30.0,6.0,9.0,9.0,9.0,7.0,8.0,15.0,30.0,30.0,10.0,10.0,5.0,5.0,10.0,10.0,9.0,10.0,10.0,0.4,4.0,,10.0,10.0,0.0,1
1,female,28.0,30.0,European/Caucasian-American,Asian/PacificIslander/Asian-American,1.0,1.0,20.0,40.0,5.0,20.0,5.0,10.0,7.0,6.0,6.0,5.0,5.0,4.0,15.0,30.0,30.0,10.0,10.0,5.0,2.0,5.0,9.0,5.0,10.0,9.0,0.24,4.0,,8.0,10.0,0.0,0
1,female,28.0,29.0,European/Caucasian-American,Asian/PacificIslander/Asian-American,1.0,1.0,35.0,30.0,25.0,5.0,0.0,5.0,7.0,9.0,7.0,8.0,6.0,6.0,15.0,30.0,30.0,10.0,10.0,5.0,5.0,8.0,10.0,10.0,10.0,5.0,0.18,4.0,,10.0,9.0,0.0,1
1,female,28.0,27.0,European/Caucasian-American,Asian/PacificIslander/Asian-American,1.0,1.0,30.0,30.0,30.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,15.0,30.0,30.0,10.0,10.0,5.0,3.0,9.0,10.0,5.0,10.0,10.0,0.27,4.0,,8.0,10.0,0.0,1
1,female,30.0,21.0,Other,European/Caucasian-American,3.0,3.0,35.0,5.0,30.0,20.0,5.0,5.0,6.0,9.0,8.0,9.0,8.0,8.0,20.0,20.0,20.0,20.0,10.0,10.0,8.0,7.0,7.0,5.0,5.0,7.0,0.11,5.0,,6.0,5.0,0.0,0
1,female,30.0,24.0,Other,European/Caucasian-American,3.0,3.0,35.0,10.0,25.0,20.0,5.0,5.0,6.0,8.0,9.0,9.0,8.0,8.0,20.0,20.0,20.0,20.0,10.0,10.0,6.0,4.0,4.0,5.0,3.0,7.0,-0.11,5.0,,5.0,3.0,0.0,0
1,female,30.0,25.0,Other,European/Caucasian-American,3.0,3.0,40.0,10.0,0.0,45.0,0.0,5.0,4.0,2.0,4.0,4.0,5.0,3.0,20.0,20.0,20.0,20.0,10.0,10.0,7.0,7.0,7.0,5.0,6.0,5.0,0.26,5.0,,6.0,5.0,0.0,1
1,female,30.0,27.0,Other,Latino/HispanicAmerican,3.0,3.0,30.0,25.0,10.0,20.0,0.0,15.0,5.0,5.0,7.0,7.0,4.0,2.0,20.0,20.0,20.0,20.0,10.0,10.0,7.0,6.0,6.0,6.0,4.0,4.0,0.2,5.0,,8.0,7.0,0.0,0
1,female,30.0,26.0,Other,European/Caucasian-American,3.0,3.0,50.0,10.0,10.0,30.0,0.0,0.0,5.0,8.0,6.0,8.0,8.0,5.0,20.0,20.0,20.0,20.0,10.0,10.0,8.0,6.0,6.0,5.0,5.0,3.0,0.13,5.0,,7.0,5.0,0.0,0
1,female,30.0,30.0,Other,European/Caucasian-American,3.0,3.0,40.0,12.0,18.0,12.0,6.0,12.0,6.0,8.0,9.0,8.0,7.0,5.0,20.0,20.0,20.0,20.0,10.0,10.0,7.0,7.0,7.0,6.0,5.0,3.0,0.13,5.0,,7.0,6.0,0.0,0
1,female,30.0,28.0,Other,Latino/HispanicAmerican,3.0,3.0,30.0,20.0,25.0,15.0,10.0,0.0,5.0,8.0,7.0,7.0,4.0,3.0,20.0,20.0,20.0,20.0,10.0,10.0,9.0,8.0,8.0,5.0,7.0,5.0,0.53,5.0,,8.0,6.0,0.0,1
1,female,30.0,26.0,Other,Asian/PacificIslander/Asian-American,3.0,3.0,15.0,30.0,25.0,20.0,0.0,10.0,5.0,6.0,6.0,4.0,3.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0,7.0,7.0,7.0,5.0,5.0,3.0,0.23,5.0,,6.0,6.0,0.0,0
1,female,30.0,22.0,Other,European/Caucasian-American,3.0,3.0,25.0,15.0,25.0,25.0,5.0,5.0,3.0,7.0,5.0,6.0,5.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0,6.0,5.0,5.0,5.0,8.0,5.0,0.41,5.0,,5.0,3.0,0.0,0
1,female,30.0,23.0,Other,Other,3.0,3.0,55.0,2.0,1.0,40.0,1.0,1.0,4.0,9.0,8.0,10.0,6.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0,7.0,7.0,7.0,7.0,4.0,3.0,0.44,5.0,,6.0,3.0,0.0,0
1,female,30.0,25.0,Other,European/Caucasian-American,3.0,3.0,50.0,5.0,5.0,5.0,5.0,30.0,8.0,10.0,10.0,7.0,9.0,5.0,20.0,20.0,20.0,20.0,10.0,10.0,4.0,5.0,6.0,4.0,4.0,1.0,0.33,5.0,,2.0,5.0,0.0,0
1,female,30.0,30.0,Other,Asian/PacificIslander/Asian-American,3.0,3.0,20.0,40.0,5.0,20.0,5.0,10.0,6.0,5.0,5.0,5.0,5.0,4.0,20.0,20.0,20.0,20.0,10.0,10.0,1.0,5.0,5.0,2.0,5.0,1.0,-0.07,5.0,,1.0,3.0,0.0,0
1,female,30.0,29.0,Other,Asian/PacificIslander/Asian-American,3.0,3.0,35.0,30.0,25.0,5.0,0.0,5.0,3.0,6.0,6.0,5.0,6.0,4.0,20.0,20.0,20.0,20.0,10.0,10.0,1.0,3.0,5.0,2.0,3.0,1.0,0.19,5.0,,1.0,2.0,0.0,0
1,female,30.0,27.0,Other,Asian/PacificIslander/Asian-American,3.0,3.0,30.0,30.0,30.0,5.0,0.0,5.0,6.0,6.0,5.0,5.0,5.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0,2.0,7.0,7.0,2.0,7.0,1.0,0.32,5.0,,2.0,5.0,0.0,0
1,female,27.0,21.0,European/Caucasian-American,European/Caucasian-American,2.0,2.0,35.0,5.0,30.0,20.0,5.0,5.0,7.0,7.0,8.0,6.0,7.0,5.0,30.0,15.0,15.0,30.0,0.0,10.0,8.0,6.0,6.0,8.0,7.0,7.0,0.18,3.0,,6.0,8.0,0.0,0
1,female,27.0,24.0,European/Caucasian-American,European/Caucasian-American,2.0,2.0,35.0,10.0,25.0,20.0,5.0,5.0,7.0,8.0,8.0,7.0,7.0,8.0,30.0,15.0,15.0,30.0,0.0,10.0,7.0,6.0,6.0,6.0,5.0,6.0,-0.11,3.0,,5.0,7.0,0.0,0
1,female,27.0,25.0,European/Caucasian-American,European/Caucasian-American,2.0,2.0,40.0,10.0,0.0,45.0,0.0,5.0,6.0,6.0,5.0,4.0,4.0,2.0,30.0,15.0,15.0,30.0,0.0,10.0,7.0,6.0,7.0,5.0,8.0,5.0,0.35,3.0,,5.0,8.0,0.0,0
1,female,27.0,27.0,European/Caucasian-American,Latino/HispanicAmerican,2.0,2.0,30.0,25.0,10.0,20.0,0.0,15.0,8.0,8.0,8.0,6.0,7.0,7.0,30.0,15.0,15.0,30.0,0.0,10.0,6.0,7.0,8.0,9.0,7.0,8.0,0.13,3.0,,7.0,8.0,0.0,0
1,female,27.0,26.0,European/Caucasian-American,European/Caucasian-American,2.0,2.0,50.0,10.0,10.0,30.0,0.0,0.0,7.0,8.0,7.0,7.0,6.0,,30.0,15.0,15.0,30.0,0.0,10.0,9.0,8.0,7.0,7.0,7.0,7.0,0.14,3.0,,8.0,6.0,0.0,0
1,female,27.0,30.0,European/Caucasian-American,European/Caucasian-American,2.0,2.0,40.0,12.0,18.0,12.0,6.0,12.0,5.0,8.0,7.0,4.0,3.0,4.0,30.0,15.0,15.0,30.0,0.0,10.0,7.0,9.0,7.0,7.0,7.0,7.0,0.13,3.0,,7.0,8.0,0.0,0
1,female,27.0,28.0,European/Caucasian-American,Latino/HispanicAmerican,2.0,2.0,30.0,20.0,25.0,15.0,10.0,0.0,8.0,10.0,9.0,8.0,5.0,3.0,30.0,15.0,15.0,30.0,0.0,10.0,7.0,5.0,5.0,3.0,3.0,5.0,0.28,3.0,,7.0,8.0,1.0,0
1,female,27.0,26.0,European/Caucasian-American,Asian/PacificIslander/Asian-American,2.0,2.0,15.0,30.0,25.0,20.0,0.0,10.0,9.0,8.0,8.0,8.0,6.0,6.0,30.0,15.0,15.0,30.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,0.13,3.0,,10.0,10.0,1.0,1
1,female,27.0,22.0,European/Caucasian-American,European/Caucasian-American,2.0,2.0,25.0,15.0,25.0,25.0,5.0,5.0,7.0,7.0,7.0,7.0,6.0,5.0,30.0,15.0,15.0,30.0,0.0,10.0,7.0,6.0,6.0,5.0,7.0,7.0,0.16,3.0,,5.0,5.0,0.0,0
1,female,27.0,23.0,European/Caucasian-American,Other,2.0,2.0,55.0,2.0,1.0,40.0,1.0,1.0,9.0,9.0,7.0,8.0,7.0,6.0,30.0,15.0,15.0,30.0,0.0,10.0,8.0,8.0,8.0,8.0,8.0,7.0,-0.12,3.0,,7.0,8.0,0.0,0
1,female,27.0,25.0,European/Caucasian-American,European/Caucasian-American,2.0,2.0,50.0,5.0,5.0,5.0,5.0,30.0,9.0,8.0,8.0,8.0,7.0,7.0,30.0,15.0,15.0,30.0,0.0,10.0,5.0,5.0,5.0,7.0,5.0,9.0,-0.1,3.0,,7.0,1.0,1.0,0
1,female,27.0,30.0,European/Caucasian-American,Asian/PacificIslander/Asian-American,2.0,2.0,20.0,40.0,5.0,20.0,5.0,10.0,5.0,6.0,5.0,4.0,3.0,4.0,30.0,15.0,15.0,30.0,0.0,10.0,2.0,7.0,6.0,7.0,6.0,5.0,0.01,3.0,,5.0,7.0,0.0,0
1,female,27.0,29.0,European/Caucasian-American,Asian/PacificIslander/Asian-American,2.0,2.0,35.0,30.0,25.0,5.0,0.0,5.0,7.0,6.0,7.0,7.0,6.0,5.0,30.0,15.0,15.0,30.0,0.0,10.0,4.0,7.0,8.0,7.0,8.0,7.0,-0.01,3.0,,6.0,9.0,0.0,0
1,female,27.0,27.0,European/Caucasian-American,Asian/PacificIslander/Asian-American,2.0,2.0,30.0,30.0,30.0,5.0,0.0,5.0,6.0,5.0,5.0,5.0,5.0,6.0,30.0,15.0,15.0,30.0,0.0,10.0,4.0,8.0,7.0,5.0,5.0,6.0,-0.22,3.0,,7.0,7.0,0.0,0
1,female,22.0,21.0,Black/AfricanAmerican,European/Caucasian-American,1.0,1.0,35.0,5.0,30.0,20.0,5.0,5.0,10.0,8.0,3.0,10.0,10.0,5.0,25.0,5.0,20.0,25.0,15.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.1,5.0,,10.0,9.0,1.0,0
1,female,22.0,24.0,Black/AfricanAmerican,European/Caucasian-American,1.0,1.0,35.0,10.0,25.0,20.0,5.0,5.0,7.0,10.0,7.0,10.0,6.0,8.0,25.0,5.0,20.0,25.0,15.0,10.0,8.0,10.0,7.0,10.0,9.0,10.0,0.01,5.0,,9.0,8.0,0.0,1
1,female,22.0,25.0,Black/AfricanAmerican,European/Caucasian-American,1.0,1.0,40.0,10.0,0.0,45.0,0.0,5.0,6.0,0.0,5.0,5.0,5.0,0.0,25.0,5.0,20.0,25.0,15.0,10.0,6.0,10.0,8.0,5.0,9.0,7.0,0.14,5.0,,7.0,5.0,0.0,0
1,female,22.0,27.0,Black/AfricanAmerican,Latino/HispanicAmerican,1.0,1.0,30.0,25.0,10.0,20.0,0.0,15.0,4.0,5.0,5.0,7.0,7.0,4.0,25.0,5.0,20.0,25.0,15.0,10.0,7.0,9.0,9.0,8.0,9.0,,0.56,5.0,,8.0,6.0,0.0,0
1,female,22.0,26.0,Black/AfricanAmerican,European/Caucasian-American,1.0,1.0,50.0,10.0,10.0,30.0,0.0,0.0,3.0,3.0,5.0,9.0,6.0,,25.0,5.0,20.0,25.0,15.0,10.0,8.0,9.0,8.0,8.0,8.0,6.0,-0.27,5.0,,7.0,4.0,,0
1,female,22.0,30.0,Black/AfricanAmerican,European/Caucasian-American,1.0,1.0,40.0,12.0,18.0,12.0,6.0,12.0,5.0,7.0,7.0,8.0,7.0,4.0,25.0,5.0,20.0,25.0,15.0,10.0,4.0,5.0,8.0,7.0,7.0,,0.15,5.0,,3.0,1.0,0.0,0
1,female,22.0,28.0,Black/AfricanAmerican,Latino/HispanicAmerican,1.0,1.0,30.0,20.0,25.0,15.0,10.0,0.0,5.0,5.0,8.0,6.0,9.0,3.0,25.0,5.0,20.0,25.0,15.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,0.23,5.0,,4.0,4.0,0.0,0
1,female,22.0,26.0,Black/AfricanAmerican,Asian/PacificIslander/Asian-American,1.0,1.0,15.0,30.0,25.0,20.0,0.0,10.0,6.0,6.0,8.0,6.0,7.0,6.0,25.0,5.0,20.0,25.0,15.0,10.0,6.0,10.0,9.0,8.0,8.0,4.0,0.18,5.0,,5.0,5.0,0.0,0
1,female,22.0,22.0,Black/AfricanAmerican,European/Caucasian-American,1.0,1.0,25.0,15.0,25.0,25.0,5.0,5.0,5.0,7.0,8.0,6.0,6.0,7.0,25.0,5.0,20.0,25.0,15.0,10.0,9.0,9.0,10.0,10.0,9.0,,0.73,5.0,,10.0,9.0,1.0,1
1,female,22.0,23.0,Black/AfricanAmerican,Other,1.0,1.0,55.0,2.0,1.0,40.0,1.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,25.0,5.0,20.0,25.0,15.0,10.0,7.0,7.0,8.0,9.0,10.0,7.0,0.01,5.0,,8.0,8.0,1.0,1
1,female,22.0,25.0,Black/AfricanAmerican,European/Caucasian-American,1.0,1.0,50.0,5.0,5.0,5.0,5.0,30.0,6.0,8.0,8.0,3.0,7.0,1.0,25.0,5.0,20.0,25.0,15.0,10.0,7.0,9.0,10.0,9.0,9.0,6.0,-0.08,5.0,,7.0,7.0,0.0,0
1,female,22.0,30.0,Black/AfricanAmerican,Asian/PacificIslander/Asian-American,1.0,1.0,20.0,40.0,5.0,20.0,5.0,10.0,5.0,4.0,3.0,3.0,3.0,2.0,25.0,5.0,20.0,25.0,15.0,10.0,1.0,8.0,8.0,4.0,7.0,,0.21,5.0,,1.0,1.0,0.0,0
1,female,22.0,29.0,Black/AfricanAmerican,Asian/PacificIslander/Asian-American,1.0,1.0,35.0,30.0,25.0,5.0,0.0,5.0,3.0,6.0,6.0,5.0,6.0,5.0,25.0,5.0,20.0,25.0,15.0,10.0,1.0,4.0,5.0,4.0,5.0,1.0,0.12,5.0,,1.0,1.0,0.0,0
1,female,22.0,27.0,Black/AfricanAmerican,Asian/PacificIslander/Asian-American,1.0,1.0,30.0,30.0,30.0,5.0,0.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,25.0,5.0,20.0,25.0,15.0,10.0,2.0,,,,,,-0.17,5.0,,3.0,1.0,0.0,0
1,female,23.0,21.0,European/Caucasian-American,European/Caucasian-American,9.0,1.0,35.0,5.0,30.0,20.0,5.0,5.0,10.0,10.0,10.0,11.0,10.0,10.0,28.0,8.0,17.0,22.0,17.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,0.53,5.0,,10.0,10.0,1.0,0
1,female,23.0,24.0,European/Caucasian-American,European/Caucasian-American,9.0,1.0,35.0,10.0,25.0,20.0,5.0,5.0,9.0,9.0,9.0,10.0,8.0,5.0,28.0,8.0,17.0,22.0,17.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,-0.05,5.0,,10.0,10.0,1.0,0
1,female,23.0,25.0,European/Caucasian-American,European/Caucasian-American,9.0,1.0,40.0,10.0,0.0,45.0,0.0,5.0,8.0,1.0,5.0,5.0,5.0,0.0,28.0,8.0,17.0,22.0,17.0,8.0,7.0,10.0,8.0,10.0,8.0,7.0,-0.05,5.0,,8.0,10.0,0.0,0
1,female,23.0,27.0,European/Caucasian-American,Latino/HispanicAmerican,9.0,1.0,30.0,25.0,10.0,20.0,0.0,15.0,7.0,6.0,7.0,8.0,8.0,5.0,28.0,8.0,17.0,22.0,17.0,8.0,7.0,10.0,9.0,9.0,9.0,7.0,-0.02,5.0,,8.0,10.0,0.0,0
1,female,23.0,26.0,European/Caucasian-American,European/Caucasian-American,9.0,1.0,50.0,10.0,10.0,30.0,0.0,0.0,6.0,5.0,5.0,9.0,7.0,6.0,28.0,8.0,17.0,22.0,17.0,8.0,10.0,9.0,9.0,10.0,10.0,9.0,0.11,5.0,,9.0,10.0,1.0,0
1,female,23.0,30.0,European/Caucasian-American,European/Caucasian-American,9.0,1.0,40.0,12.0,18.0,12.0,6.0,12.0,7.0,6.0,4.0,8.0,8.0,4.0,28.0,8.0,17.0,22.0,17.0,8.0,8.0,10.0,9.0,9.0,8.0,7.0,0.06,5.0,,8.0,10.0,0.0,0
1,female,23.0,28.0,European/Caucasian-American,Latino/HispanicAmerican,9.0,1.0,30.0,20.0,25.0,15.0,10.0,0.0,7.0,7.0,7.0,9.0,8.0,3.0,28.0,8.0,17.0,22.0,17.0,8.0,7.0,10.0,9.0,9.0,7.0,8.0,0.32,5.0,,8.0,10.0,0.0,0
1,female,23.0,26.0,European/Caucasian-American,Asian/PacificIslander/Asian-American,9.0,1.0,15.0,30.0,25.0,20.0,0.0,10.0,7.0,6.0,6.0,5.0,6.0,6.0,28.0,8.0,17.0,22.0,17.0,8.0,7.0,10.0,9.0,9.0,9.0,8.0,0.31,5.0,,8.0,10.0,0.0,0
1,female,23.0,22.0,European/Caucasian-American,European/Caucasian-American,9.0,1.0,25.0,15.0,25.0,25.0,5.0,5.0,8.0,6.0,7.0,8.0,8.0,7.0,28.0,8.0,17.0,22.0,17.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,5.0,,10.0,10.0,1.0,1
1,female,23.0,23.0,European/Caucasian-American,Other,9.0,1.0,55.0,2.0,1.0,40.0,1.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,28.0,8.0,17.0,22.0,17.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,0.78,5.0,,10.0,10.0,1.0,1
1,female,23.0,25.0,European/Caucasian-American,European/Caucasian-American,9.0,1.0,50.0,5.0,5.0,5.0,5.0,30.0,6.0,7.0,9.0,7.0,9.0,,28.0,8.0,17.0,22.0,17.0,8.0,7.0,7.0,8.0,8.0,8.0,7.0,0.48,5.0,,7.0,10.0,0.0,0
1,female,23.0,30.0,European/Caucasian-American,Asian/PacificIslander/Asian-American,9.0,1.0,20.0,40.0,5.0,20.0,5.0,10.0,5.0,4.0,5.0,3.0,4.0,2.0,28.0,8.0,17.0,22.0,17.0,8.0,7.0,10.0,9.0,8.0,8.0,7.0,0.45,5.0,,7.0,10.0,0.0,0
1,female,23.0,29.0,European/Caucasian-American,Asian/PacificIslander/Asian-American,9.0,1.0,35.0,30.0,25.0,5.0,0.0,5.0,7.0,7.0,8.0,8.0,6.0,6.0,28.0,8.0,17.0,22.0,17.0,8.0,7.0,10.0,10.0,10.0,8.0,7.0,-0.04,5.0,,7.0,10.0,0.0,0
1,female,23.0,27.0,European/Caucasian-American,Asian/PacificIslander/Asian-American,9.0,1.0,30.0,30.0,30.0,5.0,0.0,5.0,5.0,4.0,6.0,4.0,6.0,6.0,28.0,8.0,17.0,22.0,17.0,8.0,7.0,10.0,8.0,8.0,8.0,7.0,0.59,5.0,,7.0,10.0,0.0,0
1,female,23.0,21.0,European/Caucasian-American,European/Caucasian-American,2.0,6.0,35.0,5.0,30.0,20.0,5.0,5.0,5.0,8.0,8.0,8.0,9.0,7.0,15.0,15.0,18.0,18.0,14.0,20.0,10.0,9.0,10.0,10.0,10.0,9.0,0.22,5.0,,9.0,6.0,0.0,0
1,female,23.0,24.0,European/Caucasian-American,European/Caucasian-American,2.0,6.0,35.0,10.0,25.0,20.0,5.0,5.0,8.0,8.0,8.0,8.0,7.0,8.0,15.0,15.0,18.0,18.0,14.0,20.0,7.0,7.0,9.0,8.0,9.0,8.0,0.14,5.0,,7.0,,,1
1,female,23.0,25.0,European/Caucasian-American,European/Caucasian-American,2.0,6.0,40.0,10.0,0.0,45.0,0.0,5.0,7.0,5.0,5.0,4.0,2.0,0.0,15.0,15.0,18.0,18.0,14.0,20.0,7.0,9.0,10.0,7.0,10.0,7.0,-0.06,5.0,,8.0,4.0,0.0,1
1,female,23.0,27.0,European/Caucasian-American,Latino/HispanicAmerican,2.0,6.0,30.0,25.0,10.0,20.0,0.0,15.0,9.0,6.0,6.0,6.0,6.0,6.0,15.0,15.0,18.0,18.0,14.0,20.0,7.0,8.0,10.0,8.0,10.0,7.0,0.35,5.0,,7.0,5.0,0.0,0
1,female,23.0,26.0,European/Caucasian-American,European/Caucasian-American,2.0,6.0,50.0,10.0,10.0,30.0,0.0,0.0,5.0,6.0,5.0,4.0,6.0,,15.0,15.0,18.0,18.0,14.0,20.0,8.0,6.0,9.0,8.0,9.0,7.0,-0.08,5.0,,7.0,5.0,0.0,0
1,female,23.0,30.0,European/Caucasian-American,European/Caucasian-American,2.0,6.0,40.0,12.0,18.0,12.0,6.0,12.0,7.0,9.0,7.0,6.0,5.0,6.0,15.0,15.0,18.0,18.0,14.0,20.0,7.0,7.0,8.0,9.0,9.0,8.0,0.15,5.0,,8.0,5.0,0.0,0
1,female,23.0,28.0,European/Caucasian-American,Latino/HispanicAmerican,2.0,6.0,30.0,20.0,25.0,15.0,10.0,0.0,5.0,10.0,8.0,8.0,7.0,6.0,15.0,15.0,18.0,18.0,14.0,20.0,6.0,8.0,9.0,9.0,10.0,8.0,0.34,5.0,,8.0,5.0,0.0,0
1,female,23.0,26.0,European/Caucasian-American,Asian/PacificIslander/Asian-American,2.0,6.0,15.0,30.0,25.0,20.0,0.0,10.0,6.0,5.0,6.0,6.0,4.0,4.0,15.0,15.0,18.0,18.0,14.0,20.0,8.0,8.0,10.0,7.0,10.0,7.0,0.34,5.0,,7.0,5.0,0.0,0
